DATE,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,YEAR,Month,Season
2023-12-18,56.1,24,51.0,24,993.8,17,993.0,24,5.6,24,18.3,24,31.1,47.0,63.0, ,46.0, ,1.68,G,,10000,2023,12,Winter
2023-12-19,42.0,24,25.9,24,1009.4,24,8.4,24,10.0,24,13.8,24,19.0,26.0,63.0, ,36.0, ,0.68,G,,0,2023,12,Winter
2023-12-20,36.2,24,19.5,24,1026.8,24,25.8,24,10.0,24,11.0,24,19.0,22.0,45.0, ,32.0, ,0.0,G,,0,2023,12,Winter
2023-12-21,38.5,24,22.6,24,1029.0,24,28.0,24,10.0,24,10.8,24,17.1,19.0,45.0, ,32.0, ,0.0,G,,0,2023,12,Winter
2023-12-22,31.9,24,10.7,24,1031.3,24,30.4,24,10.0,24,6.0,24,11.1,,42.1, ,26.1, ,0.0,G,,0,2023,12,Winter
2023-12-23,36.7,24,18.6,24,1032.0,24,31.0,24,10.0,24,4.8,24,8.0,,42.1, ,26.1, ,0.0,G,,0,2023,12,Winter
2023-12-24,43.0,24,36.6,24,1029.9,23,28.9,24,9.9,24,4.2,24,8.0,,48.0, ,32.0, ,0.01,G,,10000,2023,12,Winter
2023-12-25,44.3,24,41.3,24,1029.9,22,28.9,24,5.7,24,4.8,24,8.9,,48.0, ,39.9, ,0.0,I,,100000,2023,12,Winter
2023-12-26,44.8,24,42.0,24,1026.3,18,26.1,24,4.2,24,3.7,24,6.0,,48.9, ,42.1, ,0.0,G,,100000,2023,12,Winter
2023-12-27,44.1,24,41.5,24,1020.3,11,19.2,24,3.4,24,6.0,24,12.0,,48.9, ,42.1, ,0.0,G,,110000,2023,12,Winter
2023-12-28,49.1,24,46.7,24,1009.4,9,6.1,24,5.2,24,12.7,24,25.1,31.1,52.0, ,43.0, ,1.31,G,,10000,2023,12,Winter
2023-12-29,49.6,24,44.0,24,1004.3,12,3.6,24,5.6,24,6.7,24,15.0,21.0,55.9, ,46.0, ,0.09,G,,10000,2023,12,Winter
2023-12-30,44.9,24,32.7,24,1003.5,24,2.3,24,10.0,24,10.9,24,17.1,26.0,55.9, ,39.9, ,0.01,G,,10000,2023,12,Winter
2023-12-31,41.8,24,25.5,24,1012.6,24,11.6,24,10.0,24,11.3,24,17.1,22.0,46.9, ,39.9, ,0.0,G,,0,2023,12,Winter
2024-01-01,43.0,24,29.0,24,1016.1,24,15.0,24,10.0,24,5.4,24,8.0,,46.9, ,39.9, ,0.0,G,,10000,2024,1,Winter
2024-01-02,36.7,24,22.5,24,1018.2,24,17.2,24,10.0,24,7.9,24,11.1,,46.9, ,30.0, ,0.01,G,,0,2024,1,Winter
2024-01-03,39.3,24,24.0,24,1016.2,24,15.2,24,10.0,24,8.5,24,12.0,,43.0, ,30.0, ,0.0,G,,0,2024,1,Winter
2024-01-04,40.7,24,25.3,24,1014.8,24,13.7,24,10.0,24,10.2,24,25.1,28.9,45.0, ,35.1, ,0.0,G,,0,2024,1,Winter
2024-01-05,32.1,24,14.0,24,1023.7,24,22.7,24,10.0,24,12.9,24,22.0,28.9,45.0, ,27.0, ,0.0,G,,0,2024,1,Winter
2024-01-06,34.8,24,20.4,24,1021.6,22,20.1,24,9.0,24,7.2,24,15.0,,37.9, ,27.0, ,0.0,G,,1000,2024,1,Winter
2024-01-07,36.9,24,32.7,24,1004.6,20,3.3,24,5.5,24,15.5,24,25.1,31.1,39.2,*,34.0,*,0.39,G,,11000,2024,1,Winter
2024-01-08,39.3,24,24.7,24,1022.8,24,20.9,24,10.0,24,12.2,24,18.1,27.0,45.0, ,35.1, ,0.12,G,,0,2024,1,Winter
2024-01-09,40.8,24,29.8,24,1024.8,24,23.8,24,9.0,24,8.2,24,26.0,34.0,52.0, ,33.1, ,0.0,G,,10000,2024,1,Winter
2024-01-10,51.7,24,39.4,24,993.1,20,990.7,24,8.3,24,17.8,24,31.1,45.1,57.0, ,33.1, ,2.27,G,,10000,2024,1,Winter
2024-01-11,44.6,24,24.7,24,1008.0,24,6.9,24,10.0,24,12.6,24,19.0,25.1,55.9, ,42.1, ,0.32,G,,0,2024,1,Winter
2024-01-12,45.0,24,27.7,24,1018.5,24,17.6,24,10.0,24,8.9,24,13.0,17.1,50.0, ,42.1, ,0.0,G,,0,2024,1,Winter
2024-01-13,50.6,24,40.8,24,998.0,21,996.3,24,7.7,24,17.3,24,25.1,35.9,60.1, ,42.1, ,1.08,G,,10000,2024,1,Winter
2024-01-14,37.2,24,15.8,24,1009.1,23,7.7,24,9.8,24,17.8,24,29.9,42.0,43.0,*,33.1,*,0.01,G,,11000,2024,1,Winter
2024-01-15,27.5,24,3.7,24,1022.5,24,21.5,24,10.0,24,9.3,24,18.1,22.9,45.0, ,24.1, ,0.0,G,,0,2024,1,Winter
2024-01-16,28.1,24,21.1,24,1013.8,10,13.6,24,4.1,24,8.1,24,17.1,27.0,32.0, ,24.1, ,0.13,G,1.2,11000,2024,1,Winter
2024-01-17,23.1,24,6.4,24,1013.2,24,12.3,24,10.0,24,15.1,24,22.0,28.0,32.0, ,19.0, ,0.24,G,1.2,0,2024,1,Winter
2024-01-18,26.7,24,3.9,24,1020.3,24,19.4,24,9.7,24,11.1,24,18.1,22.9,33.1, ,19.0, ,0.0,G,1.2,1000,2024,1,Winter
2024-01-19,30.9,24,17.0,24,1013.9,18,11.4,24,7.4,24,8.1,24,14.0,15.9,34.0, ,23.0, ,0.0,G,1.2,1000,2024,1,Winter
2024-01-20,23.5,24,9.4,24,1013.2,24,12.2,24,10.0,24,15.6,24,24.1,28.9,33.1, ,19.0, ,0.03,G,1.2,0,2024,1,Winter
2024-01-21,24.3,24,8.3,24,1023.4,24,22.4,24,10.0,24,18.3,24,22.0,29.9,32.0, ,19.0, ,0.0,G,1.2,0,2024,1,Winter
2024-01-22,29.8,24,11.4,24,1033.0,24,32.0,24,10.0,24,10.3,24,17.1,25.1,37.9, ,21.0, ,0.0,G,1.2,0,2024,1,Winter
2024-01-23,37.2,24,19.6,24,1031.5,24,30.5,24,9.9,24,7.6,24,13.0,22.9,41.0, ,26.1, ,0.0,G,,10000,2024,1,Winter
2024-01-24,38.7,24,33.2,24,1033.1,19,31.7,24,6.6,24,5.5,24,8.9,,42.1, ,35.1, ,0.04,G,,110000,2024,1,Winter
2024-01-25,49.5,24,46.3,24,1021.4,21,20.3,24,5.7,24,4.1,24,11.1,19.0,57.0, ,37.0, ,0.21,G,,10000,2024,1,Winter
2024-01-26,43.1,24,40.2,24,1018.5,17,18.0,24,4.2,24,9.1,24,17.1,22.9,57.0, ,39.9, ,0.25,G,,10000,2024,1,Winter
2024-01-27,43.0,24,38.7,24,1021.3,16,19.8,24,5.1,24,4.5,24,8.9,,46.9, ,39.9, ,0.03,G,,100000,2024,1,Winter
2024-01-28,40.6,24,35.6,24,1012.7,21,13.3,24,6.5,24,10.3,24,25.1,29.9,46.9, ,37.9, ,0.48,G,,10000,2024,1,Winter
2024-01-29,37.5,24,30.9,24,1007.9,22,6.4,24,8.3,24,10.6,24,15.0,20.0,43.0, ,36.0, ,0.52,G,,10000,2024,1,Winter
2024-01-30,36.5,24,23.5,24,1021.1,24,20.0,24,10.0,24,7.4,24,12.0,,39.0, ,35.1, ,0.07,G,,0,2024,1,Winter
2024-01-31,36.4,24,27.4,24,1020.9,19,19.8,24,9.4,24,7.3,24,12.0,,39.0, ,33.1, ,0.0,G,,1000,2024,1,Winter
2024-02-01,40.6,24,30.2,24,1016.2,21,15.5,24,10.0,24,5.9,24,9.9,,46.0, ,33.1, ,0.0,G,,0,2024,2,Winter
2024-02-02,43.1,24,34.4,24,1011.6,23,10.5,24,8.4,24,6.6,24,15.0,,46.9, ,37.0, ,0.14,G,,10000,2024,2,Winter
2024-02-03,37.6,24,22.4,24,1016.6,24,15.6,24,10.0,24,11.4,24,15.9,22.9,46.0, ,33.1, ,0.09,G,,0,2024,2,Winter
2024-02-04,37.4,24,19.2,24,1016.2,24,15.2,24,10.0,24,7.1,24,11.1,15.0,45.0, ,30.9, ,0.0,G,,0,2024,2,Winter
2024-02-05,37.9,24,17.4,24,1013.4,24,12.4,24,10.0,24,8.7,24,19.0,25.1,45.0, ,30.9, ,0.0,G,,0,2024,2,Winter
2024-02-06,35.1,24,13.2,24,1019.9,24,18.9,24,10.0,24,9.9,24,19.0,20.0,44.1, ,28.9, ,0.0,G,,0,2024,2,Winter
2024-02-07,38.9,24,20.0,24,1024.9,24,23.9,24,10.0,24,5.6,24,9.9,15.0,48.9, ,28.9, ,0.0,G,,0,2024,2,Winter
2024-02-08,42.4,24,25.1,24,1025.7,24,24.7,24,10.0,24,4.5,24,9.9,,52.0, ,32.0, ,0.0,G,,0,2024,2,Winter
2024-02-09,45.1,24,34.3,24,1021.0,24,20.0,24,10.0,24,8.4,24,12.0,20.0,52.0, ,35.1, ,0.0,G,,0,2024,2,Winter
2024-02-10,47.9,24,38.6,24,1011.9,24,10.9,24,9.7,24,4.9,24,11.1,,60.1, ,39.0, ,0.0,G,,0,2024,2,Winter
2024-02-11,49.0,24,34.9,24,1011.7,24,10.7,24,10.0,24,7.3,24,13.0,21.0,60.1, ,39.0, ,0.0,G,,0,2024,2,Winter
2024-02-12,42.3,24,28.0,24,1012.6,24,11.5,24,10.0,24,5.9,24,9.9,,55.9, ,37.9, ,0.0,G,,0,2024,2,Winter
2024-02-13,37.3,24,28.3,24,1005.6,15,2.4,24,6.5,24,12.7,24,19.0,26.0,46.9, ,33.1, ,0.24,G,2.0,111000,2024,2,Winter
2024-02-14,35.2,24,15.7,24,1013.3,24,12.3,24,10.0,24,17.1,24,24.1,35.0,41.0, ,30.0, ,0.4,G,1.2,0,2024,2,Winter
2024-02-15,32.3,24,12.7,24,1020.0,24,19.0,24,10.0,24,11.4,24,24.1,35.0,39.0, ,28.0, ,0.0,G,1.2,0,2024,2,Winter
2024-02-16,39.0,24,17.8,24,1010.2,24,9.2,24,10.0,24,15.2,24,24.1,39.0,43.0, ,28.0, ,0.0,G,,0,2024,2,Winter
2024-02-17,34.0,24,20.6,24,1010.2,18,8.6,24,6.9,24,8.1,24,18.1,28.9,43.0, ,30.0, ,0.21,G,1.2,1000,2024,2,Winter
2024-02-18,31.8,24,11.1,24,1011.8,24,10.8,24,10.0,24,12.7,24,19.0,34.0,41.0, ,27.0, ,0.01,G,1.2,0,2024,2,Winter
2024-02-19,37.7,24,13.4,24,1017.2,24,16.2,24,10.0,24,10.6,24,17.1,26.0,41.0, ,27.0, ,0.0,G,1.2,0,2024,2,Winter
2024-02-20,32.5,24,8.0,24,1030.2,24,29.2,24,10.0,24,8.3,24,12.0,20.0,41.0, ,26.1, ,0.0,G,,0,2024,2,Winter
2024-02-21,33.9,24,19.9,24,1031.4,24,30.4,24,10.0,24,6.7,24,12.0,,39.9, ,26.1, ,0.0,G,,0,2024,2,Winter
2024-02-22,37.8,24,25.3,24,1018.9,24,18.5,24,10.0,24,7.7,24,13.0,17.1,43.0, ,30.0, ,0.0,G,,10000,2024,2,Winter
2024-02-23,42.5,24,36.8,24,1001.1,21,0.6,24,8.8,24,6.2,24,12.0,19.0,46.0, ,35.1, ,0.09,G,,10000,2024,2,Winter
2024-02-24,42.4,24,26.4,24,1001.8,24,0.8,24,10.0,24,8.8,24,15.0,22.0,46.0, ,37.0, ,0.05,G,,0,2024,2,Winter
2024-02-25,30.9,24,7.0,24,1018.5,24,17.5,24,10.0,24,8.3,24,15.0,22.0,44.1, ,24.1, ,0.0,G,,0,2024,2,Winter
2024-02-26,40.4,24,25.6,24,1017.6,24,16.6,24,10.0,24,8.1,24,11.1,,53.1, ,24.1, ,0.0,G,,0,2024,2,Winter
2024-02-27,43.6,24,36.3,24,1016.0,22,15.2,24,7.5,24,7.5,24,14.0,21.0,54.0, ,35.1, ,0.01,G,,110000,2024,2,Winter
2024-02-28,50.7,24,47.0,24,1006.0,17,6.0,24,6.5,24,9.7,24,14.0,22.9,55.0, ,37.0, ,0.55,G,,10000,2024,2,Winter
2024-02-29,40.3,24,18.8,24,1017.1,23,16.3,24,9.8,24,17.9,24,32.1,44.1,60.1, ,32.0, ,0.13,G,,10000,2024,2,Winter
2024-03-01,36.7,24,13.5,24,1034.0,24,32.9,24,10.0,24,9.5,24,15.9,20.0,44.1, ,30.9, ,0.0,G,,0,2024,3,Spring
2024-03-02,43.0,24,36.3,24,1030.6,20,28.4,24,7.4,24,9.3,24,25.1,31.1,55.0, ,30.9, ,0.0,G,,10000,2024,3,Spring
2024-03-03,53.3,24,44.7,24,1020.4,19,18.4,24,7.9,24,6.2,24,11.1,17.1,68.0, ,41.0, ,1.4,G,,110000,2024,3,Spring
2024-03-04,51.8,24,42.0,24,1026.5,24,25.5,24,10.0,24,7.2,24,13.0,20.0,68.0, ,46.0, ,0.0,G,,0,2024,3,Spring
2024-03-05,44.0,24,39.6,24,1022.4,10,22.3,24,5.3,24,11.7,24,21.0,29.9,59.0, ,41.0, ,0.06,G,,110000,2024,3,Spring
2024-03-06,48.0,24,43.4,24,1016.3,21,15.7,24,5.5,24,5.8,24,15.0,18.1,51.1, ,41.0, ,0.41,G,,10000,2024,3,Spring
2024-03-07,48.7,24,42.5,24,1010.3,20,8.6,24,6.8,24,12.7,24,20.0,28.0,54.0, ,44.1, ,1.71,G,,10000,2024,3,Spring
2024-03-08,46.3,24,29.7,24,1023.2,24,22.2,24,10.0,24,9.4,24,15.9,24.1,55.0, ,39.9, ,0.1,G,,0,2024,3,Spring
2024-03-09,42.9,24,33.1,24,1021.8,21,20.9,24,8.8,24,11.2,24,22.0,33.0,55.0, ,39.9, ,0.0,G,,10000,2024,3,Spring
2024-03-10,45.7,24,36.3,24,997.3,21,996.5,24,7.4,24,16.2,24,25.1,36.9,50.0, ,41.0, ,1.7,G,,10000,2024,3,Spring
2024-03-11,42.1,24,20.0,24,1002.3,24,1.0,24,9.9,24,22.4,24,33.0,49.9,51.1, ,35.1, ,0.02,G,,1000,2024,3,Spring
2024-03-12,51.7,24,21.1,24,1009.4,24,8.3,24,10.0,24,14.9,24,24.1,33.0,64.9, ,35.1, ,0.0,G,,0,2024,3,Spring
2024-03-13,54.0,24,30.1,24,1012.0,24,11.0,24,10.0,24,5.2,24,12.0,15.9,64.9, ,44.1, ,0.0,G,,0,2024,3,Spring
2024-03-14,53.4,24,38.1,24,1015.2,24,14.2,24,10.0,24,5.4,24,13.0,17.1,72.0, ,43.0, ,0.0,G,,0,2024,3,Spring
2024-03-15,59.4,24,41.9,24,1007.9,24,6.9,24,10.0,24,9.5,24,20.0,28.0,72.0, ,43.0, ,0.0,G,,0,2024,3,Spring
2024-03-16,52.3,24,36.3,24,1009.2,24,8.2,24,10.0,24,8.6,24,18.1,25.1,72.0, ,46.9, ,0.0,G,,0,2024,3,Spring
2024-03-17,54.6,24,33.0,24,1002.7,24,1.7,24,10.0,24,10.7,24,20.0,28.9,61.0, ,46.9, ,0.0,G,,0,2024,3,Spring
2024-03-18,47.7,24,23.1,24,1005.3,24,4.3,24,10.0,24,11.1,24,17.1,25.1,61.0, ,43.0, ,0.0,G,,0,2024,3,Spring
2024-03-19,40.6,24,17.5,24,1007.0,24,6.0,24,10.0,24,14.7,24,20.0,29.9,50.0, ,36.0, ,0.0,G,,0,2024,3,Spring
2024-03-20,45.5,24,27.4,24,1004.7,24,3.6,24,9.9,24,9.4,24,22.9,32.1,55.0, ,36.0, ,0.0,G,,10000,2024,3,Spring
2024-03-21,36.3,24,11.5,24,1015.9,24,14.9,24,10.0,24,17.5,24,22.0,33.0,55.0, ,30.9, ,0.03,G,,0,2024,3,Spring
2024-03-22,35.1,24,12.0,24,1027.3,24,26.3,24,10.0,24,9.4,24,17.1,22.9,43.0, ,28.9, ,0.0,G,,0,2024,3,Spring
2024-03-23,42.2,24,35.7,24,1015.5,19,13.7,24,5.6,24,11.8,24,22.9,35.0,48.9, ,28.9, ,0.47,G,,10000,2024,3,Spring
2024-03-24,38.1,24,18.0,24,1019.5,24,18.5,24,10.0,24,14.3,24,20.0,35.9,48.9, ,32.0, ,3.0,G,,0,2024,3,Spring
2024-03-25,41.2,24,20.0,24,1030.1,24,29.1,24,10.0,24,10.7,24,19.0,27.0,50.0, ,32.0, ,0.0,G,,0,2024,3,Spring
2024-03-26,44.3,24,27.3,24,1024.3,19,23.1,24,10.0,24,8.9,24,19.0,25.1,51.8,*,39.0,*,0.0,G,,0,2024,3,Spring
2024-03-27,44.9,24,36.9,24,1019.3,15,18.5,24,9.3,24,5.1,24,13.0,17.1,51.1, ,39.0, ,0.0,G,,10000,2024,3,Spring
2024-03-28,48.0,24,43.1,24,1014.4,18,13.8,24,8.1,24,5.4,24,12.0,,50.0,*,46.9,*,0.5,G,,10000,2024,3,Spring
2024-03-29,46.8,24,25.4,24,1007.3,24,6.3,24,10.0,24,15.6,24,25.1,36.9,53.1,*,42.1,*,0.3,G,,10000,2024,3,Spring
2024-03-30,48.6,24,22.6,24,1008.2,24,7.2,24,10.0,24,15.3,24,22.0,33.0,62.1,*,42.1,*,0.0,G,,0,2024,3,Spring
2024-03-31,53.3,24,34.9,24,1009.8,24,8.8,24,10.0,24,9.8,24,15.9,24.1,60.1,*,48.0,*,0.04,G,,10000,2024,3,Spring
2024-04-01,50.4,24,33.9,24,1014.2,24,13.3,24,10.0,24,6.0,24,11.1,25.1,55.9,*,46.9,*,0.02,G,,10000,2024,4,Spring
2024-04-02,47.4,24,39.3,24,1014.2,20,12.8,24,7.7,24,6.3,24,14.0,20.0,52.0,*,44.6,*,0.05,G,,10000,2024,4,Spring
2024-04-03,43.3,24,38.7,24,1006.8,13,6.4,24,4.3,24,14.0,24,22.9,33.0,48.9, ,41.0, ,1.16,G,,110110,2024,4,Spring
2024-04-04,42.4,24,33.7,24,995.7,18,993.8,24,8.7,24,16.1,24,34.0,46.0,48.0, ,37.0, ,1.62,G,,11000,2024,4,Spring
2024-04-05,43.8,24,27.8,24,1002.1,24,0.9,24,10.0,24,11.3,24,17.1,29.9,50.0, ,37.0, ,0.17,G,,10000,2024,4,Spring
2024-04-06,46.0,24,28.2,24,1007.8,24,6.8,24,10.0,24,13.6,24,18.1,26.0,53.1, ,39.0, ,0.0,G,,0,2024,4,Spring
2024-04-07,48.8,24,28.0,24,1015.9,24,14.9,24,10.0,24,11.5,24,20.0,28.0,57.0, ,41.0, ,0.0,G,,0,2024,4,Spring
2024-04-08,53.0,24,28.6,24,1020.4,24,19.4,24,10.0,24,5.0,24,11.1,,64.9, ,43.0, ,0.0,G,,0,2024,4,Spring
2024-04-09,61.1,24,38.6,24,1017.0,24,15.9,24,10.0,24,3.6,24,15.0,21.0,75.0, ,45.0, ,0.0,G,,0,2024,4,Spring
2024-04-10,54.6,24,41.2,24,1016.6,23,15.7,24,10.0,24,8.4,24,13.0,21.0,75.0, ,48.9, ,0.0,G,,0,2024,4,Spring
2024-04-11,51.3,24,46.9,24,1015.3,13,14.0,24,6.9,24,8.9,24,14.0,22.9,61.0, ,43.0, ,0.0,G,,110000,2024,4,Spring
2024-04-12,59.3,24,52.9,24,998.9,15,997.5,24,6.3,24,17.4,24,24.1,40.0,63.0, ,48.0, ,0.46,G,,110010,2024,4,Spring
2024-04-13,53.4,24,35.6,24,1001.5,24,0.4,24,10.0,24,17.5,24,26.0,41.0,63.0, ,48.0, ,0.1,G,,10000,2024,4,Spring
2024-04-14,56.6,24,32.8,24,1010.4,24,9.4,24,10.0,24,11.5,24,15.9,28.0,68.0, ,48.0, ,0.0,G,,0,2024,4,Spring
2024-04-15,67.0,24,46.4,24,1007.6,24,6.6,24,10.0,24,8.0,24,29.9,42.0,80.1, ,48.9, ,0.06,G,,10000,2024,4,Spring
2024-04-16,61.1,24,34.6,24,1017.5,24,16.5,24,10.0,24,9.3,24,17.1,24.1,80.1, ,54.0, ,0.0,G,,0,2024,4,Spring
2024-04-17,54.5,24,39.6,24,1020.5,24,19.5,24,9.8,24,8.2,24,15.0,15.9,73.9, ,50.0, ,0.0,G,,10000,2024,4,Spring
2024-04-18,47.3,24,42.5,24,1017.9,19,16.8,24,6.0,24,15.1,24,22.0,28.9,59.0, ,45.0, ,0.07,G,,10000,2024,4,Spring
2024-04-19,48.9,24,38.6,24,1020.6,23,19.6,24,10.0,24,8.0,24,14.0,15.0,57.0, ,45.0, ,0.03,G,,0,2024,4,Spring
2024-04-20,54.5,24,42.4,24,1013.9,22,13.2,24,9.4,24,7.0,24,18.1,24.1,68.0, ,45.0, ,0.07,G,,10000,2024,4,Spring
2024-04-21,48.8,24,25.4,24,1015.7,24,14.7,24,10.0,24,10.4,24,18.1,24.1,68.0, ,44.1, ,0.0,I,,0,2024,4,Spring
2024-04-22,50.7,24,23.2,24,1016.5,24,15.5,24,10.0,24,8.8,24,12.0,20.0,60.1, ,44.1, ,0.0,G,,0,2024,4,Spring
2024-04-23,52.4,24,30.2,24,1019.9,24,18.8,24,10.0,24,8.0,24,20.0,31.1,60.1, ,44.1, ,0.0,G,,0,2024,4,Spring
2024-04-24,55.8,24,36.8,24,1012.3,24,11.1,24,10.0,24,9.0,24,18.1,25.1,69.1, ,45.0, ,0.0,G,,10010,2024,4,Spring
2024-04-25,49.6,24,26.5,24,1023.7,24,22.7,24,10.0,24,10.7,24,15.0,22.0,69.1, ,42.1, ,0.0,G,,0,2024,4,Spring
2024-04-26,48.8,24,32.3,24,1030.1,24,29.1,24,10.0,24,6.9,24,13.0,17.1,57.9, ,42.1, ,0.0,G,,0,2024,4,Spring
2024-04-27,50.8,24,29.8,24,1032.3,24,31.3,24,10.0,24,9.3,24,19.0,29.9,57.9, ,43.0, ,0.0,G,,10000,2024,4,Spring
2024-04-28,57.8,24,45.3,24,1022.7,24,21.9,24,10.0,24,6.7,24,9.9,,75.9, ,45.0, ,0.01,G,,10000,2024,4,Spring
2024-04-29,70.1,24,57.0,24,1015.3,24,14.3,24,10.0,24,6.4,24,15.0,20.0,84.9, ,51.1, ,0.0,G,,10000,2024,4,Spring
2024-04-30,57.5,24,51.0,24,1013.5,15,12.8,24,8.2,24,12.8,24,22.0,28.0,70.0,*,51.8,*,0.0,G,,0,2024,4,Spring
2024-05-01,58.6,24,49.5,24,1012.7,18,11.4,24,9.5,24,7.7,24,21.0,,75.0,*,51.1,*,0.0,G,,10000,2024,5,Spring
2024-05-02,59.4,24,51.1,24,1013.9,19,13.3,24,7.7,24,7.6,24,14.0,,75.9, ,51.1, ,0.0,G,,10000,2024,5,Spring
2024-05-03,58.2,24,46.8,24,1019.5,24,18.5,24,10.0,24,9.1,24,14.0,21.0,75.9, ,51.1, ,0.0,G,,0,2024,5,Spring
2024-05-04,54.2,24,42.6,24,1025.0,24,24.0,24,10.0,24,7.3,24,13.0,18.1,62.1, ,50.0, ,0.0,G,,0,2024,5,Spring
2024-05-05,51.0,24,44.0,24,1025.0,24,24.0,24,8.8,24,9.8,24,14.0,19.0,63.0, ,48.9, ,0.0,G,,10000,2024,5,Spring
2024-05-06,58.9,24,53.1,24,1016.3,18,15.6,24,5.5,24,5.1,24,8.9,,73.9, ,48.9, ,0.37,G,,110000,2024,5,Spring
2024-05-07,68.5,24,49.6,24,1008.9,24,7.8,24,10.0,24,6.6,24,18.1,24.1,80.1, ,52.0, ,0.0,G,,0,2024,5,Spring
2024-05-08,71.5,24,55.8,24,1002.8,21,1.6,24,9.8,24,9.0,24,14.0,28.0,86.0, ,60.1, ,0.01,G,,10010,2024,5,Spring
2024-05-09,68.2,24,45.1,24,1004.9,24,3.9,24,10.0,24,9.2,24,14.0,20.0,86.0, ,61.0, ,0.2,G,,0,2024,5,Spring
2024-05-10,54.2,24,43.8,24,1007.8,17,6.7,24,9.8,24,11.5,24,17.1,24.1,70.0, ,50.0, ,0.2,G,,10000,2024,5,Spring
2024-05-11,53.3,24,40.5,24,1010.4,23,9.4,24,10.0,24,7.2,24,12.0,21.0,61.0, ,48.9, ,0.01,G,,10000,2024,5,Spring
2024-05-12,51.3,24,41.1,24,1012.1,20,11.0,24,9.8,24,7.7,24,11.1,18.1,61.0, ,48.9, ,0.02,G,,10000,2024,5,Spring
2024-05-13,55.4,24,44.5,24,1016.9,22,16.0,24,10.0,24,7.0,24,11.1,18.1,64.9, ,48.9, ,0.08,G,,0,2024,5,Spring
2024-05-14,62.2,24,51.5,24,1015.8,24,14.8,24,10.0,24,7.0,24,9.9,,73.0, ,50.0, ,0.0,G,,0,2024,5,Spring
2024-05-15,60.7,24,55.9,24,1011.0,17,10.1,24,7.9,24,8.3,24,17.1,,73.0, ,55.0, ,0.16,G,,10000,2024,5,Spring
2024-05-16,60.9,24,55.7,24,1006.0,16,4.1,24,7.4,24,14.7,24,21.0,32.1,64.9, ,57.9, ,0.21,G,,10000,2024,5,Spring
2024-05-17,63.7,24,52.3,24,1013.0,24,11.8,24,9.5,24,8.6,24,15.9,24.1,72.0, ,57.9, ,0.01,G,,10000,2024,5,Spring
2024-05-18,63.3,24,51.2,24,1014.5,24,13.5,24,10.0,24,5.6,24,9.9,,72.0, ,57.9, ,0.01,A,,10000,2024,5,Spring
2024-05-19,64.3,24,54.5,24,1015.0,21,14.0,24,9.6,24,7.0,24,11.1,,73.0, ,59.0, ,0.01,A,,10000,2024,5,Spring
2024-05-20,62.1,24,52.1,24,1016.7,24,15.8,24,10.0,24,5.9,24,9.9,15.0,73.0, ,57.0, ,0.0,G,,0,2024,5,Spring
2024-05-21,67.1,24,56.1,24,1015.4,24,14.3,24,10.0,24,7.3,24,13.0,18.1,82.0, ,57.0, ,0.0,G,,0,2024,5,Spring
2024-05-22,74.0,24,57.9,24,1013.9,24,12.9,24,10.0,24,8.8,24,15.9,24.1,84.0, ,59.0, ,0.0,G,,0,2024,5,Spring
2024-05-23,73.2,24,60.2,24,1011.0,23,10.1,24,9.7,24,6.9,24,15.0,26.0,84.0, ,66.9, ,0.0,G,,10010,2024,5,Spring
2024-05-24,76.8,24,53.3,24,1010.1,24,9.1,24,10.0,24,6.3,24,12.0,25.1,86.0, ,66.9, ,0.41,G,,0,2024,5,Spring
2024-05-25,72.6,24,49.4,24,1010.8,24,9.7,24,10.0,24,6.1,24,9.9,20.0,86.0, ,64.9, ,0.0,G,,0,2024,5,Spring
2024-05-26,71.3,24,59.9,24,1011.9,24,10.9,24,9.7,24,6.6,24,12.0,,82.0, ,64.0, ,0.0,G,,10000,2024,5,Spring
2024-05-27,70.0,24,65.2,24,1011.5,12,9.8,24,7.1,24,10.0,24,19.0,28.9,82.0, ,64.0, ,0.15,G,,110010,2024,5,Spring
2024-05-28,71.8,24,57.7,24,1006.1,24,5.0,24,9.1,24,8.9,24,18.1,27.0,82.0, ,64.9, ,0.59,G,,0,2024,5,Spring
2024-05-29,69.2,24,51.3,24,1011.4,24,10.4,24,10.0,24,7.9,24,18.1,22.0,82.0, ,63.0, ,0.0,G,,0,2024,5,Spring
2024-05-30,64.1,24,50.8,24,1013.6,22,12.4,24,9.8,24,8.4,24,21.0,35.9,77.0, ,57.0, ,0.41,G,,10010,2024,5,Spring
2024-05-31,67.5,24,41.2,24,1018.8,24,17.8,24,10.0,24,9.0,24,15.9,22.0,75.9, ,57.0, ,0.12,G,,0,2024,5,Spring
2024-06-01,72.5,24,40.5,24,1020.2,24,19.2,24,10.0,24,7.5,24,13.0,18.1,84.9, ,61.0, ,0.0,G,,0,2024,6,Summer
